0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.08509849,0.15312256,0.0028140838,-0.5328091,0.014859531,-0.21075085,0.21477263,-0.012615701,-0.123270914,-0.019419618,0.008505969,0.32877833,-0.15995012,0.26926717,-0.2406782,0.055542424,-0.050147504,0.12956785,0.068401225,0.23271918,0.25882587,-0.08563889,1.1683311,-0.2390154,0.12113035,0.29223207,0.1981462,-0.19932002,0.17846726,-0.8489667,0.24017704,0.88896346
-0.028119732,-0.006548388,0.028053617,-0.51466763,0.1202309,-0.18893757,0.13561131,0.29712752,-0.17170854,-0.103097305,0.03350933,0.441598,-0.06397273,0.3822358,-0.1296045,-0.012429804,-0.06669295,0.023844004,-0.11421072,0.30876988,0.24989781,0.06915688,0.36916512,0.42574254,0.03621702,0.34232923,-0.4177984,0.06721556,0.08656342,-0.53154784,0.3522457,1.0412873
0.01781508,0.0073760543,0.020355472,-0.6823414,0.21334098,-0.28077054,0.19238122,0.35211447,-0.15472393,-0.16136721,0.029318321,0.52701545,-0.12182413,0.4722603,-0.19189264,0.053928554,-0.06225752,0.21094462,-0.115778096,0.4112029,0.35541767,0.11543954,0.76105833,0.38742867,0.09167154,0.43415415,0.120334536,-0.04661308,0.13635328,-0.87167245,0.6032036,0.9565406
-0.00456832,-0.047180496,0.0002104058,-0.4216344,0.15908852,-0.16484079,0.10106163,0.4548268,-0.0709136,-0.11803481,-0.027149998,0.40709653,-0.064844295,0.33589098,-0.098353624,-0.03238897,-0.068115935,0.10598324,-0.05882218,0.32039306,0.22260526,0.08595172,0.09340334,0.4775571,0.019224644,0.2369718,-0.3718794,0.075671256,0.03838503,-0.44447637,0.41171005,0.6040273
0.074074045,0.15292254,0.06617556,-0.7345427,0.101327345,-0.40287906,0.35680535,0.07276254,-0.246956,-0.040325806,0.00592596,0.43234468,-0.2885055,0.37748235,-0.3679984,0.03723468,-0.1918158,0.12448418,0.1340732,0.36268312,0.2937909,-0.18812534,1.2854382,-0.05244508,0.06434192,0.38913512,0.23629707,-0.16202572,0.32567492,-0.9115168,0.36508116,2.0708933
-0.11230011,-0.21380353,0.09667482,0.18771479,0.0039284043,0.08370046,-0.03171158,0.25670666,-0.03803746,-0.0020303493,-0.11532678,0.029450953,0.0008149715,0.057715397,0.018445276,-0.115556166,-0.008356653,-0.28384876,0.018822052,-0.030442737,-0.15300483,-0.15815043,-0.95275694,0.5242389,-0.1869001,0.10873091,-0.19029546,0.40440956,-0.1118048,0.49357957,-0.1845833,0.24267676
-0.20261578,-0.035617426,-0.083030134,0.40822405,-0.15624271,0.23509406,-0.1613703,-0.08447774,-0.016260393,0.098653026,-0.06275047,-0.2485565,0.15860634,-0.17448375,0.3066116,-0.03595916,0.07909798,-0.23273428,-0.0034197494,-0.17995921,-0.2040124,-0.089037955,-0.9218896,0.13099517,-0.105828136,0.062737815,0.10955039,0.3312161,-0.11263475,0.68312985,-0.29748312,0.2111387
-0.21252708,0.046802163,-0.20108372,0.48628107,0.0007601194,0.25872397,-0.13994116,-0.10125626,0.02130225,-0.023510335,-0.0054975348,-0.32771063,0.21503776,-0.23686141,0.23938154,0.1044763,-0.024504298,-0.101329364,0.096003346,-0.25112364,-0.28236595,-0.20083572,-0.87766415,-0.109648615,-0.053105436,0.027035408,-0.46372813,0.15712003,-0.12881829,0.73879063,-0.35307917,-1.2437942
-0.25429142,-0.047748268,-0.24967006,0.51665294,-0.022898305,0.38342327,-0.19869046,-0.0053065177,0.10646558,-0.09588263,-0.0010149523,-0.40153724,0.32691205,-0.2274088,0.34955224,0.055747394,0.00089415815,-0.09380629,0.028429717,-0.24052334,-0.29651007,-0.07436795,-1.2216461,0.11383617,-0.06189321,0.01480823,-0.21729603,0.26752487,-0.17905495,1.0153278,-0.33844474,-0.7333497
-0.023501407,-0.06267598,0.08874693,-0.041168153,0.0691057,-0.121313766,0.08990747,0.2766792,-0.15882923,-0.008710967,0.047201604,0.23307666,-0.007995567,0.09971419,-0.11340685,-0.043251954,-0.10902548,-0.13577293,0.056211405,0.0020280518,0.033608027,-0.10957442,-0.550088,0.46291968,-0.09318657,0.090446636,-1.1315271,0.1327966,-0.07920252,0.08033602,0.0069653243,0.3807579
-0.17479245,-0.111914024,-0.09817301,0.31821203,-0.026881881,0.15626612,-0.07541045,0.17588139,0.053295303,-0.061022356,-0.05299911,-0.124545,0.16035038,-0.090166286,0.17511654,0.024798851,0.030401312,-0.10474433,0.09333966,-0.14666504,-0.18909533,-0.07373941,-0.92860895,0.26314577,-0.1290079,0.047848873,-0.27569354,0.23047592,-0.108818695,0.5233479,-0.15399191,-0.60216534
-0.05838066,0.119591996,-0.18790852,0.27197835,-0.058868174,0.153851,-0.09091069,-0.4407437,-0.043747827,0.04465285,0.15295872,-0.37360907,0.21990488,-0.19563511,0.16245486,0.15357204,0.19730942,-0.041417524,0.05889447,-0.20652449,-0.23162371,-0.18559492,-0.4431349,-0.2956021,0.0870158,0.12197413,0.46017924,-0.0059570186,-0.09819476,0.5604492,-0.2821189,0.47867045
0.19379066,0.14915276,0.051605158,-0.628188,-0.10848056,-0.09214991,0.009523692,-0.29941845,-0.16033076,-0.04884941,-0.029970564,0.4310657,-0.20231208,0.37660736,-0.13170972,0.09617633,0.14907873,0.090727866,-0.028034367,0.17742547,0.33498165,-0.10485215,1.7967097,-0.5311086,0.23218544,0.40293077,0.18014231,-0.2359973,0.15778336,-1.2275676,0.31093785,-0.15362582
-0.31015176,0.16358912,-0.4231512,0.78866243,0.10536511,0.40425113,-0.16004553,-0.6172594,0.026104495,-0.028468156,0.19137433,-0.8210752,0.40679047,-0.47627622,0.27179298,0.30676347,0.024475573,0.053374603,0.059049107,-0.3844629,-0.51698345,-0.2985087,-0.9322807,-0.67388934,0.1100883,-0.043846093,0.042298272,0.009083863,-0.096506044,1.3581488,-0.6586632,-0.81076044
0.0039589666,-0.01192905,-0.09160322,0.15836611,-0.043429974,0.16203263,-0.09435364,-0.12129263,-0.00028396305,-0.10594464,-0.02970931,-0.1292629,0.089893565,-0.028019857,0.08304162,0.08191024,0.093428135,-0.04447151,0.11599206,-0.13211516,-0.15171519,-0.22258885,-0.09874736,-0.20618954,0.0369057,0.098572284,-0.36467198,0.053484775,-0.09496835,0.16662692,-0.1621474,-1.326226
0.026517387,-0.16901188,-0.056523394,0.20602378,-0.08303338,0.15820816,-0.10275945,0.025630282,0.07949618,-0.109208345,-0.074670844,-0.06543466,0.14266233,0.013199437,0.10961868,0.039580423,0.09907416,-0.19750516,0.12940967,-0.20835382,-0.23274529,-0.24637042,-0.51388115,0.11379036,-0.04616365,0.13172099,-0.46915132,0.22458099,-0.20671277,0.28366506,-0.2533377,-1.7211752
-0.0766913,0.08504827,-0.16816127,0.352216,0.0059398934,0.22248425,-0.05326236,-0.28657532,-0.009893746,-0.044264473,0.06029115,-0.37777463,0.14107147,-0.20552947,0.11644526,0.10439126,0.058236837,-0.01837004,0.1207904,-0.20691869,-0.26785743,-0.28553647,-0.36519843,-0.40063947,0.042814244,0.028179608,-0.39240125,0.020686114,-0.06926121,0.55440456,-0.3437724,-1.1777573
0.115149625,-0.10777372,-0.011434624,-0.0051191524,-0.016782567,0.05028479,-0.04781449,0.035886534,-0.013160837,-0.10285018,-0.07133278,0.09212762,0.010711295,0.12846999,-0.04174036,0.033262525,0.04435069,-0.10165762,0.14141414,-0.07289744,-0.111802235,-0.3049402,-0.029045373,0.02355386,-0.003768608,0.1477969,-0.78235245,0.08404207,-0.15092912,-0.029525459,-0.13379902,-1.6620499
-0.14742878,-0.7432438,0.7413055,-0.35029364,0.019259784,0.018528473,-0.10689483,1.7073424,0.38778076,-0.042068668,-0.91720426,1.0111593,-0.36822426,0.5756172,-0.08920789,-0.42121166,0.35274386,-0.6064347,0.37949142,0.1661163,0.23074561,0.091296,-0.61063856,2.012972,-0.75315106,-0.34431574,3.893305,0.6850439,-0.09096581,-0.93741375,0.8287305,0.76108015
-0.26382017,-0.27263737,0.23522902,-0.43611822,0.13516057,-0.03136043,-0.2437961,0.82538646,-0.0982631,-0.08644161,-0.42791966,0.66189927,-0.31325594,0.37166002,-0.092599824,0.002677381,-0.1525694,-0.27858555,0.22036627,0.36866888,0.17976926,-0.1690259,-0.27005053,0.94573843,-0.27420896,-0.023368068,3.3028934,0.46849626,-0.21859266,-0.4834162,0.28081748,1.6165413
0.09105123,0.0047143083,0.13530374,-0.47590202,0.14367776,-0.17008185,-0.075675234,-0.021812161,-0.07400361,-0.08995731,-0.1478534,0.38617164,-0.31621552,0.35849696,-0.24597281,0.17988338,0.053024188,0.044393774,-0.06974282,0.26192668,0.28829607,-0.2049121,1.0983714,-0.08235675,0.17907272,0.26306328,1.2928021,-0.07654084,0.1183662,-0.813824,0.1950913,0.53263664
0.12764677,-0.043820657,0.0941475,-0.47305498,0.10776715,-0.17236446,0.08376299,0.11162055,-0.1400013,-0.07126077,-0.024194077,0.37182772,-0.2117594,0.3918336,-0.17152967,0.034656733,-0.009415479,0.02491562,-0.095782146,0.26925975,0.24301432,-0.020921232,0.87303877,0.062504545,0.14977059,0.34802145,0.26043317,-0.043142926,0.070199996,-0.73170274,0.24909273,0.65883183
0.095478594,0.04717388,-0.24355823,0.023990609,-0.22025819,0.049541045,0.017400129,-0.35973445,0.06468683,-0.024803542,-0.103886575,-0.030526184,-0.09000966,-0.09383872,0.03897513,-0.015515808,0.13675961,0.12419197,0.16910997,-0.24125266,0.020260356,-0.20729727,0.7515028,-0.5161843,0.01346001,-0.07857216,-0.21817797,-0.19756936,-0.017857594,-0.323763,0.010069314,-1.3128909
-0.21368183,-0.008580452,-0.16218539,0.14770052,0.18313183,0.018303946,-0.05579287,0.48219356,0.060797088,-0.0179558,0.0468317,0.04223519,0.10022625,-0.101606995,0.15428181,0.1321314,-0.10804929,-0.016171187,-0.017603926,0.011374801,-0.12547155,0.05651415,-1.053581,0.538268,-0.088072956,0.015403368,0.26684612,0.10509269,-0.1275404,0.24535023,0.023568787,-0.3441946
-0.077825874,-0.08055946,-0.033860218,-0.27363166,0.22284578,-0.26348308,0.31455132,0.96976286,-0.013618351,-0.1152397,-0.023088723,0.40791643,-0.16399182,0.18070334,-0.04918195,-0.18374456,-0.18758951,0.13883911,0.04460372,0.32478243,0.14681219,0.2323432,-0.848038,1.0274417,-0.24493136,-0.03500405,-0.50311685,0.10536297,-0.0632192,-0.19763386,0.6387268,0.88148737
-0.20290636,-0.17961484,-0.12496381,0.24062595,0.03888424,0.12308578,-0.115060166,0.7679297,0.23534666,-0.0811446,-0.103816435,0.07054815,0.10424393,-0.16090587,0.2868944,0.018702738,-0.072581254,-0.12732215,0.058181167,-0.09623312,-0.12542349,0.21171254,-1.3971508,0.80784607,-0.19823124,-0.14229685,0.8553245,0.2583121,-0.23014481,0.2761426,0.15653431,-0.5055485
0.21325502,0.06764586,0.0923385,-0.59488237,0.032205902,-0.24656093,0.05183401,-0.004354438,-0.1208618,-0.019581268,-0.0766262,0.4613543,-0.26472107,0.37173864,-0.21350616,0.032389477,-0.07006684,0.025787413,-0.018362228,0.28038624,0.34320766,-0.059633292,1.3413619,-0.17956568,0.23157097,0.23221707,-0.21755391,-0.14568181,0.1836225,-0.99562645,0.31880167,0.6323341
0.019207444,-0.034120962,0.1089759,-0.8064291,0.21220516,-0.25408232,-0.07416782,-0.05919934,-0.22230373,-0.091419056,-0.018280473,0.6512576,-0.057516865,0.76998717,-0.2296118,0.3116874,0.04011482,0.049535736,-0.19396126,0.38441354,0.43639114,-0.03618525,1.6540748,0.12108059,0.25915468,0.8078654,2.2349439,-0.16816793,0.16260614,-1.3235972,0.26354498,1.0120625
-0.10928835,0.09933888,0.009609496,-0.17652377,0.16646233,-0.06977874,-0.037774995,0.212811,0.050575692,-0.023313528,-0.12689283,0.21015298,-0.2628832,-0.03269706,-0.12705135,0.12016663,-0.075430825,-0.06353645,0.15189767,0.017429277,0.12545785,-0.35584176,0.25947958,0.09677906,-0.076692134,-0.067892335,2.495051,-0.007866245,-0.07881203,-0.25257343,0.03700138,0.6663537
0.029503856,-0.0023352075,0.01021285,0.0016019568,0.080485895,-0.061145682,0.05210854,0.015223293,-0.07950511,-0.003104804,0.123284236,-0.011147007,0.0555953,-0.009704448,-0.064777836,0.05852462,-0.059803642,0.010766119,-0.0110358,-0.029706039,-0.0068194903,-0.02852084,-0.28037655,0.121568754,0.027792506,0.014810506,-0.95741045,-0.07789914,-0.0046821274,0.12451194,-0.032008994,0.6488131
0.25473616,0.0048394,0.11677233,-0.15282205,0.115444556,-0.15806878,0.09577696,0.08100068,-0.13255529,0.007096518,0.1541279,0.14811671,-0.03945793,0.0846609,-0.17037451,0.05443716,-0.061086774,0.028726507,0.045468003,0.01005261,0.04750653,-0.07366177,-0.09959529,0.17218757,0.06404693,0.08446645,-1.5614309,-0.20920564,-0.021037197,-0.1699825,0.054913223,0.23436591
0.08937924,-0.04006184,0.04963073,-0.16707751,0.053243276,-0.12689756,0.06948099,0.1690093,-0.06964648,-0.021112785,0.026821677,0.17406026,-0.047361296,0.10589975,-0.09627654,-0.014399439,-0.08078178,-0.008789308,0.004891813,0.08761951,0.063050225,-0.04584588,-0.0001835376,0.2078717,0.005987406,0.057906017,-0.88582015,-0.02565768,-0.008516215,-0.16612507,0.05774433,0.12616166
-0.013783049,-0.06346819,0.022753933,0.14619932,0.12938182,-0.009375672,0.013407873,-0.053743318,-0.11235394,-0.03273014,0.17585818,-0.034399264,0.07661068,-0.07648669,-0.054077093,0.017371368,-0.0591449,-0.062010042,-0.100893766,-0.11336481,-0.07117233,-0.036957793,-0.4479106,0.15342364,-0.022102036,0.022706397,-1.1493547,0.017757002,-0.08844699,0.28922516,-0.17582077,0.3522006
0.2707422,-0.02544775,0.13377587,-0.3079998,0.0917718,-0.1948148,0.12605174,0.12052014,-0.13863733,-0.065425605,0.07014267,0.2629201,-0.15087515,0.18835889,-0.22549288,0.07074005,-0.09422029,0.06091991,0.012300342,0.07917999,0.18728325,-0.038942315,0.3075447,0.24750677,0.06748299,0.07517702,-1.3277558,-0.19643115,0.015162807,-0.41102493,0.22567335,0.45814177
0.071157455,-0.087213755,0.086928524,-0.051860936,0.05561277,-0.11703054,0.045400314,0.21744168,-0.088514596,0.015518481,0.04739113,0.14088488,-0.0006331643,0.0850707,-0.07443285,0.019981198,-0.073016085,-0.057803806,0.012563635,0.007809978,0.008865019,-0.009827653,-0.47301477,0.4032264,-0.04093817,0.04459232,-1.0997989,-0.0117818825,-0.021847416,0.036194563,0.04193873,0.7298169
0.14929275,0.047391467,0.031818774,-0.14563048,0.1498278,-0.15536973,0.07377537,0.034333803,-0.11878477,0.010327319,0.14798827,0.14992222,-0.0741478,0.059732817,-0.10741073,0.041519396,-0.12357938,0.06270374,-0.035370164,0.023480004,0.09033141,-0.0335951,0.08684823,0.07086973,0.057571523,0.026646093,-1.28479,-0.18588275,0.0060157552,-0.15152967,0.02884451,-0.052143663
0.17645548,-0.10293179,0.17208993,-0.2065939,0.10676946,-0.22462516,0.08681258,0.25043306,-0.17457674,-0.02909672,0.0894129,0.3111996,-0.096754715,0.20942605,-0.15794595,-0.03904309,-0.07925931,-0.044438362,0.026272342,0.0645753,0.0956548,-0.03856965,-0.20325594,0.46346566,-0.036634654,0.10438374,-1.4315442,-0.041978296,-0.07911206,-0.22775227,0.13717422,0.48435494
0.3123544,-0.06643352,0.1853091,-0.24006188,0.1936904,-0.19886707,0.0754423,0.12731656,-0.17883016,-0.12898286,0.14284284,0.2439644,-0.13850899,0.25397724,-0.19861236,0.06217864,-0.0883524,0.028299406,0.02343015,0.06869555,0.15780276,-0.025079774,0.06842915,0.3377466,0.086888984,0.13355786,-1.242459,-0.17097424,-0.07270683,-0.36590114,0.20016512,0.4724798
0.02280489,0.028619582,-0.0076837265,0.21696284,0.08435789,-0.012341107,0.016044168,-0.07582795,-0.04118546,0.060490295,0.23738775,-0.15859982,0.14340612,-0.16701713,-0.033267464,0.107739925,-0.04507871,0.007104762,-0.024144992,-0.18934718,-0.10514195,-0.0073978994,-0.6223779,0.083674714,0.017714359,-0.016371984,-0.92875755,-0.11955519,-0.05805888,0.39127892,-0.18824032,0.69197106
0.15113181,0.03919585,0.008907454,-0.11419166,-0.025073182,-0.060427267,0.024997512,-0.08702243,-0.037660062,0.0022313613,0.03070037,0.027489848,-0.035682112,0.04378223,-0.05971272,0.02760692,0.025679184,0.061256714,0.080665916,0.019930609,0.020007202,-0.08956101,0.28461826,-0.1812964,0.037156902,0.05937801,-0.5992159,-0.15559725,0.011401381,-0.22415037,-0.0026145764,-0.24876377
0.1016673,0.012614192,0.058841202,-0.07396013,0.033811975,-0.11804996,0.058991037,0.026005602,-0.12686199,0.018262038,0.17795214,0.08339651,0.09198445,0.009946169,-0.10509366,0.045947038,-0.07873264,-0.003773652,-0.026532166,-0.018648997,0.05206663,-0.037700534,-0.2845527,0.237842,0.05152295,0.084909976,-1.406239,-0.11508551,-0.07390715,0.0367565,-0.07242226,0.3471881
0.07998152,0.0230167,-0.044213925,0.008591421,-0.14192006,0.008618546,0.02938917,-0.04974992,0.021318633,-0.004851781,-0.0050531477,-0.038034193,0.022748724,-0.0375235,0.014140699,-0.0044519296,0.08349081,0.04667929,0.105034,-0.06620298,-0.015067201,-0.040949628,0.16881347,-0.17355254,-0.011403039,0.010330744,-0.5052078,-0.0760735,-0.024658285,-0.10717694,0.018073417,-0.48807698
0.121263206,-0.06591355,0.093785055,-0.2802677,-0.0067549013,-0.16323477,0.028678501,0.14807208,-0.13018681,-0.021532074,-0.013633923,0.29475662,-0.07982057,0.20040959,-0.12705524,-0.0007541254,-0.07876682,-0.030430004,-0.036473274,0.14208657,0.1709069,-0.02973575,0.19966966,0.28388998,0.054148808,0.12171063,-0.9318223,-0.032170814,-0.011984348,-0.34312117,0.11490948,0.2535046
0.12012212,-0.002183443,0.015788395,-0.09514016,0.045630213,-0.08489928,0.04111582,0.06422745,-0.069818296,-0.033184692,0.064275086,0.09955003,-0.02300749,0.056523748,-0.054283038,0.03395113,-0.052902356,0.032956123,0.03576915,0.015544485,0.019783732,-0.07334427,0.0023576915,0.07396667,0.02269316,0.044333003,-1.1797762,-0.115890086,-0.028139766,-0.13165724,0.025928564,-0.28474545
0.074577615,-0.040423915,0.010243541,0.046659462,-0.047996312,0.06981142,-0.012589982,0.052408174,0.003983722,-0.08540733,-0.039187413,-0.022591531,0.013296046,0.04930397,0.009731386,0.011676042,0.07231342,0.05925382,0.08857127,0.03294743,-0.022022024,0.013669556,-0.070381984,-0.030628439,0.010843206,0.032556836,-0.210486,-0.018733332,-0.013578409,-0.017319724,0.037881263,-0.7378422
0.0574785,-0.055368222,-0.059249688,0.09936536,-0.09775141,0.120611,-0.06677756,-0.029263003,0.02829498,-0.115015276,-0.10534542,-0.057534553,-0.033858627,0.011828672,0.06416412,0.014699772,0.11722496,0.100957505,0.1097414,-0.023127235,-0.054299783,0.009891374,0.20012468,-0.23835224,-0.021486156,-0.03446897,-0.03061226,-0.021107545,-0.004439084,-0.051939055,0.05496233,-1.2842005
-0.2080643,-0.011214884,-0.19779988,0.46218774,-0.087479636,0.094485596,-0.021685397,-0.19933602,0.07380786,0.06099107,0.06551114,-0.43417895,0.21937363,-0.30222586,0.16981618,0.08044096,0.09257669,0.0459395,0.029181577,-0.22724235,-0.26385385,0.0666696,-0.69899213,-0.22446008,-0.08405137,-0.110340975,0.0070125014,0.064680055,0.0071296245,0.73533195,-0.2087956,0.7871064
0.11442821,0.021965856,0.0007716506,-0.1631984,-0.029986054,-0.04748256,0.020612804,-0.03272026,-0.009754092,-0.04217343,-0.013319065,0.09296679,-0.041744046,0.07069153,-0.05516905,0.027725171,0.015472728,0.06231214,0.055541314,0.035978258,0.09007577,-0.0538676,0.44086933,-0.16319525,0.06780183,0.06535488,-0.49894664,-0.14327249,0.027224358,-0.35904282,0.048993,-0.25804886
0.042408843,0.018066509,-0.0154369045,0.03241904,-0.10496651,-0.008438769,0.0077613704,-0.05892933,-0.022613589,-0.032946773,-0.041710906,0.020679913,-0.009766842,-0.0014677383,0.036143985,-0.05337219,0.09387489,-0.011885494,0.114084445,-0.06632292,0.012392983,-0.081933916,0.16004758,-0.15717962,-0.0332824,0.008479487,-0.6224475,-0.009372968,0.0007533096,-0.07737422,0.008797053,-0.6742108
0.16560255,-0.0042145457,0.03470008,-0.15873781,0.121495366,-0.14589335,0.044510305,0.076146126,-0.11420174,-0.05233448,0.06347126,0.20449004,-0.19876057,0.13451219,-0.090579644,-0.006387852,-0.08097155,0.06885943,-0.04557556,0.0825146,0.12829576,0.021791188,0.29878783,0.08303568,0.06518817,0.025234161,-1.0248091,-0.10931355,-0.010049429,-0.28743213,0.12217445,-0.393395
0.0033149458,-0.045072764,-0.05868834,0.03758251,-0.11527425,0.07280134,-0.060516633,-0.023682317,0.03155092,-0.07961552,-0.11931099,-0.0027076155,0.012775772,0.02060182,0.06708087,-0.017724495,0.10512278,0.027160846,0.09800357,-0.037122734,-0.005246278,-0.03944771,0.24063802,-0.17638788,-0.041664407,-0.008025244,-0.31767195,0.015362252,-0.0071913674,-0.08941059,0.044446267,-0.97728014
-0.04062746,0.009622036,-0.09557527,0.07900167,-0.019760408,0.0934923,-0.03112424,0.024834316,-0.007156343,-0.094953366,-0.01721949,-0.037798554,0.054667868,-0.029675178,0.09429532,0.015818655,0.019397287,0.06466912,0.062973686,-0.029807724,-0.02761285,-0.023134992,-0.039398104,-0.08658777,-0.024870649,-0.010065395,-0.66389334,-0.011970993,-0.027495876,0.08884032,-0.0045858957,-0.82526606
0.14089979,0.036683984,0.027086409,-0.18431392,0.14120534,-0.12829661,-0.012291914,-0.09786876,-0.16378105,-0.08480488,0.09699373,0.24260786,-0.14718693,0.16412555,-0.10449858,0.016225083,-0.05443132,0.111181155,-0.0079196505,0.035010744,0.17070788,-0.043774582,0.4807741,-0.07209634,0.07152863,0.024538467,-1.2001159,-0.20262413,-0.015090857,-0.3531337,0.055690102,-0.6856742
0.101709306,0.1563541,-0.12757888,-0.03813569,-0.05706833,-0.006804201,0.062968,-0.15401885,0.07584006,0.11139067,0.077553615,-0.14416707,-0.011419761,-0.075845405,-0.020840168,0.041818045,0.049189292,0.1295168,0.093666725,-0.0013925172,-0.035633426,-0.12335541,0.4141723,-0.47176716,0.02928301,-0.041008808,-0.1980802,-0.23458628,0.03882091,-0.09915627,-0.07616548,-0.1104123
-0.056828607,-0.013881456,-0.08056514,0.1398924,-0.010766508,0.05834929,-0.046333235,-0.050158806,0.0108828405,-0.062135026,-0.0071370928,-0.12215168,0.092761174,-0.05274227,0.09899981,0.021637231,0.043437175,0.00519122,0.022360362,-0.050582364,-0.06415312,-0.040255934,-0.13722019,-0.12553479,0.0069242567,0.00023259968,-0.5299227,0.024534628,-0.011266019,0.18535797,-0.07369574,-0.53904366
-0.058994364,-0.06690615,0.0037714182,0.06427694,-0.04215592,-0.064155765,0.13646628,0.0715733,-0.07500982,0.012664968,0.014602828,-0.042582016,0.03540078,-0.012280639,-0.034772947,-0.09184913,0.048975244,-0.004084669,0.050902016,-0.0021985918,-0.051189747,0.035312623,-0.44415742,0.11483851,-0.11391495,-0.010946002,-0.59088856,0.07269485,0.042719465,0.28548348,0.03760969,1.2875695
0.06071082,0.018244984,-0.03359783,-0.018392406,-0.056244176,0.072144106,-0.00010723062,0.124979414,-0.010167693,-0.12897453,-0.016700696,0.123856895,-0.018269174,0.06612316,-0.0123443045,0.010796929,-0.0099107195,0.115739,0.08367753,0.02404925,0.09881765,0.049015902,0.102805555,0.12705383,0.02063908,-0.007820785,-0.70146596,-0.05968335,-0.024203865,-0.1073605,0.12934726,-0.8852663
-0.09487733,0.040724166,-0.14720389,0.38474724,-0.10765095,0.14837201,-0.05704531,-0.22990316,0.048964553,0.0077776182,0.049386322,-0.35665116,0.19676958,-0.24911955,0.19987349,0.042426743,0.14309493,0.029627033,0.07754538,-0.22558117,-0.22281566,-0.009237863,-0.4274696,-0.33102283,-0.061845154,-0.06390575,-0.40133324,0.0151103735,-0.025733732,0.5235381,-0.17914534,-0.5113148
0.0059971623,-0.016863989,-0.017702723,-0.043187656,-0.13282181,-0.041264173,-0.011720821,-0.031916164,-0.009377272,0.001060484,-0.09749263,0.06574567,-0.059208676,0.046687942,0.07504685,-0.077297136,0.11481419,-0.016282082,0.061131246,-0.026803195,0.050645966,0.00088115595,0.27579284,-0.1421836,-0.03623672,0.03620518,-0.28007942,0.02338766,0.031846274,-0.17622826,0.057552807,-0.3458863
-0.24674691,-0.039509535,-0.20587802,0.5966004,0.016283195,0.17540091,-0.1588737,-0.24233389,0.07199463,-0.015969869,0.17215496,-0.46387696,0.38343677,-0.3984779,0.30250487,0.13495639,0.05094064,-0.07400008,-0.05168518,-0.39043579,-0.31972873,0.030332295,-1.0791492,-0.07958397,-0.048650265,-0.09006607,-0.73020136,0.11112484,-0.13806865,0.9004434,-0.3972403,-0.16538422
0.117341675,0.046693534,0.012881838,-0.17385902,0.028107349,-0.14217544,0.15156989,0.11890293,-0.060064234,-0.0031689275,0.08700018,0.11768984,-0.053920098,0.0342302,-0.13386855,-0.003974423,-0.09606159,0.05580178,0.03344448,0.06764221,0.06592873,-0.033627138,0.14533351,0.07180722,0.020723373,0.028716158,-0.84987676,-0.09558268,0.015333723,-0.19860138,0.093859926,0.36513028
0.11328171,-0.036203995,0.062885314,-0.14198628,0.049080435,-0.08602097,0.019048141,0.14026605,-0.10504307,-0.023369165,0.07255974,0.17896765,-0.032550305,0.16965047,-0.0714673,-0.0025383737,-0.059729844,-0.03716486,-0.042544432,0.090429805,0.09403095,-0.04583606,-0.06214626,0.26073173,0.060782213,0.079947986,-1.2849308,-0.066091046,-0.07342419,-0.17013243,0.056408823,-0.155815
0.12890236,-0.048845597,0.046765544,-0.058289874,0.082977414,-0.032685503,-0.0007135961,0.045713782,-0.05946061,-0.062057197,0.007442682,0.046309523,-0.009676284,0.100789115,-0.06785716,0.0413298,-0.028017601,0.053647853,0.048435576,0.0662127,0.0040723216,-0.03983371,-0.0411157,0.029115874,0.023291495,0.04984801,-0.5574341,-0.08609022,0.008756172,-0.06169825,0.0047721863,-0.43612128
0.0863227,0.036066838,-0.015932497,-0.030689023,0.045936015,-0.06401883,0.027204419,-0.017424101,-0.058741137,-0.004486248,0.09087211,0.027563103,-0.027613685,0.0018863659,-0.012383103,0.04825116,-0.035373136,0.055385903,-0.0005839765,-0.023665413,0.022244906,-0.013925231,0.0014201254,-0.037299465,0.049205936,0.02117094,-0.98480344,-0.14214493,-0.011844728,-0.0699535,-0.014837444,-0.14161077
0.11706065,0.075964354,-0.018522963,-0.20099446,0.09114729,-0.09582697,0.02661425,-0.094026014,-0.07407528,-0.04192992,0.090920016,0.13603723,-0.07103454,0.08785452,-0.08617355,0.056169286,-0.07327463,0.102620706,-0.03411435,0.061258193,0.14645194,-0.028592953,0.54592395,-0.18375614,0.122170046,0.06602201,-0.6936686,-0.20601664,0.018570352,-0.34546286,0.01852741,-0.23350878
0.03457256,-0.01195368,-0.0150120575,0.023451455,-0.028748836,0.1330137,-0.04833155,0.11337034,0.02556789,-0.1338,-0.050686587,0.05130588,0.007574619,0.0500486,-0.0045780055,-0.00014759973,0.035637856,0.117894605,0.11415862,0.032432977,0.022382453,0.0053714663,0.034466222,0.042293157,-0.02558422,-0.014155749,-0.5181712,-0.056137983,-0.033028256,-0.056895718,0.061210506,-1.0599868
